lastUpdate,exSymbol,qtyMultiplier,previousClose,stream,exchange,exSeries,optType,mtf_margin,is_mtf_tradable,exSymName,symTicker,exInstType,fyToken,upperPrice,lowerPrice,segment,symbolDesc,symDetails,exToken,strikePrice,minLotSize,underFyTok,currencyCode,underSym,expiryDate,tradingSession,asmGsmVal,faceValue,tickSize,exchangeName,originalExpDate,isin,tradeStatus,qtyFreeze,previousOi,cautionary_msg,
2024-11-12,DICIND,1.0,747.95,,10,BE,XX,0.0,0,DIC INDIA LIMITED,NSE:DICIND-BE,0,10100000006122,785.3,710.55,10,DIC INDIA LIMITED,DIC INDIA LIMITED,6122,-1.0,1,10100000006122,INR,DICIND,,0915-1530|1815-1915:,ESM - I,10.0,0.05,NSE,,INE303A01010,1,133691,0.0,Gross settlement (Trade for Trade),
2024-11-12,735NABAR31,1.0,1150.0,,10,N1,XX,0.0,0,7.35% TAX FREE TRI SRIIA,NSE:735NABAR31-N1,2,101000000020032,1380.0,920.0,10,7.35% TAX FREE TRI SRIIA,7.35% TAX FREE TRI SRIIA,20032,-1.0,1,101000000020032,INR,735NABAR31,,0915-1530|1815-1915:,,1000.0,0.01,NSE,,INE261F07057,1,86955,0.0,,
2024-11-12,METAL,1.0,9.08,,10,EQ,XX,0.0,0,MIRAEAMC - METAL,NSE:METAL-EQ,9,101000000025744,11.05,7.36,10,MIRAEAMC - METAL,MIRAEAMC - METAL,25744,-1.0,1,101000000025744,INR,METAL,,0915-1530|1815-1915:,,10.0,0.01,NSE,,INF769K01LY7,1,881506,0.0,,
2024-11-12,DIFFNKG,1.0,320.1,,10,EQ,XX,1.0,1,DIFFUSION ENGINEERS LTD,NSE:DIFFNKG-EQ,0,101000000025672,336.1,304.1,10,DIFFUSION ENGINEERS LTD,DIFFUSION ENGINEERS LTD,25672,-1.0,1,101000000025672,INR,DIFFNKG,,0915-1530|1815-1915:,LTASM - I,10.0,0.05,NSE,,INE184O01015,1,312396,0.0,,
2024-11-12,BLUECHIP,1.0,9.8,,10,BE,XX,0.0,0,BLUE CHIP INDIA LIMITED,NSE:BLUECHIP-BE,0,10100000008650,9.99,9.6,10,BLUE CHIP INDIA LIMITED,BLUE CHIP INDIA LIMITED,8650,-1.0,1,10100000008650,INR,BLUECHIP,,0915-1530|1815-1915:,GSM - 0 & ESM - II,2.0,0.01,NSE,,INE657B01025,1,1808451,0.0,Gross settlement (Trade for Trade),
2024-11-12,SWELECTES,1.0,1095.2,,10,EQ,XX,0.0,0,SWELECT ENERGY SYS LTD,NSE:SWELECTES-EQ,0,101000000011909,1314.2,876.2,10,SWELECT ENERGY SYS LTD,SWELECT ENERGY SYS LTD,11909,-1.0,1,101000000011909,INR,SWELECTES,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE409B01013,1,91301,0.0,,
2024-11-12,CCL,1.0,691.2,,10,EQ,XX,3.1,1,CCL PRODUCTS (I) LTD,NSE:CCL-EQ,0,101000000011452,829.4,553.0,10,CCL PRODUCTS (I) LTD,CCL PRODUCTS (I) LTD,11452,-1.0,1,101000000011452,INR,CCL,,0915-1530|1815-1915:,,2.0,0.05,NSE,,INE421D01022,1,144610,0.0,,
2024-11-12,684KL30,1.0,0.0,,10,SG,XX,0.0,0,SDL KL 6.84% 2030,NSE:684KL30-SG,5,101000000021913,108.37,98.04,10,SDL KL 6.84% 2030,SDL KL 6.84% 2030,21913,-1.0,100,101000000021913,INR,684KL30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2020190228,1,968894,0.0,,
2024-11-12,723WB49,1.0,0.0,,10,SG,XX,0.0,0,SDL WB 7.23% 2049,NSE:723WB49-SG,5,101000000024998,105.0,95.0,10,SDL WB 7.23% 2049,SDL WB 7.23% 2049,24998,-1.0,100,101000000024998,INR,723WB49,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3420240084,1,999899,0.0,,
2024-11-12,78AP31A,1.0,0.0,,10,SG,XX,0.0,0,SDL AP 7.8% 2031,NSE:78AP31A-SG,5,10100000009914,105.0,95.0,10,SDL AP 7.8% 2031,SDL AP 7.8% 2031,9914,-1.0,100,10100000009914,INR,78AP31A,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1020220217,1,999999,0.0,,
2024-11-12,758KL49,1.0,0.0,,10,SG,XX,0.0,0,SDL KL 7.58% 2049,NSE:758KL49-SG,5,101000000014355,105.0,95.0,10,SDL KL 7.58% 2049,SDL KL 7.58% 2049,14355,-1.0,100,101000000014355,INR,758KL49,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2020220165,1,999999,0.0,,
2024-11-12,698MP30,1.0,0.0,,10,SG,XX,0.0,0,SDL MP 6.98% 2030,NSE:698MP30-SG,5,101000000021978,109.41,98.99,10,SDL MP 6.98% 2030,SDL MP 6.98% 2030,21978,-1.0,100,101000000021978,INR,698MP30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2120190128,1,959599,0.0,,
2024-11-12,797IGT31,1.0,994.0,,10,NL,XX,0.0,0,SEC RE NCD 7.97% SR.VI,NSE:797IGT31-NL,2,10100000003476,1192.8,795.2,10,SEC RE NCD 7.97% SR.VI,SEC RE NCD 7.97% SR.VI,3476,-1.0,1,10100000003476,INR,797IGT31,,0915-1530|1815-1915:,,1000.0,0.01,NSE,,INE219X07280,1,13478,0.0,,
2024-11-12,744GA33,1.0,0.0,,10,SG,XX,0.0,0,SDL GA 7.44% 2033,NSE:744GA33-SG,5,101000000018327,105.0,95.0,10,SDL GA 7.44% 2033,SDL GA 7.44% 2033,18327,-1.0,100,101000000018327,INR,744GA33,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1420230071,1,326999,0.0,,
2024-11-12,IPCALAB,1.0,1559.5,,10,EQ,XX,3.4,1,IPCA LABORATORIES LTD,NSE:IPCALAB-EQ,0,10100000001633,1715.45,1403.55,10,IPCA LABORATORIES LTD,IPCA LABORATORIES LTD,1633,-1.0,1,10100000001633,INR,IPCALAB,,0915-1530|1815-1915:,,1.0,0.05,NSE,,INE571A01038,1,63933,0.0,,
2024-11-12,722RJ34,1.0,0.0,,10,SG,XX,0.0,0,SDL RJ 7.22% 2034,NSE:722RJ34-SG,5,101000000025011,105.0,95.0,10,SDL RJ 7.22% 2034,SDL RJ 7.22% 2034,25011,-1.0,100,101000000025011,INR,722RJ34,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2920240248,1,999899,0.0,,
2024-11-12,INFIBEAM,1.0,27.35,,10,EQ,XX,2.6,1,INFIBEAM AVENUES LIMITED,NSE:INFIBEAM-EQ,0,101000000016249,32.82,21.88,10,INFIBEAM AVENUES LIMITED,INFIBEAM AVENUES LIMITED,16249,-1.0,1,101000000016249,INR,INFIBEAM,,0915-1530|1815-1915:,,1.0,0.01,NSE,,INE483S01020,1,3655550,0.0,,
2018-02-05,NIFTY100,1.0,24715.6,,10,XX,XX,0.0,0,NIFTY100-INDEX,NSE:NIFTY100-INDEX,10,1010000000999001,0.0,0.0,10,INDEX,INDEX,999001,-1.0,1,1010000000999001,INR,NIFTY 100, ,0915-1530|1815-1915:,,1.0,0.05,NSE,,,1, ,0.0,,
2024-11-12,745GJ30,1.0,0.0,,10,SG,XX,0.0,0,SDL GJ 7.45% 2030,NSE:745GJ30-SG,5,101000000020277,112.71,101.98,10,SDL GJ 7.45% 2030,SDL GJ 7.45% 2030,20277,-1.0,100,101000000020277,INR,745GJ30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1520190225,1,931499,0.0,,
2024-11-12,HYUNDAI,1.0,1803.95,,10,EQ,XX,3.7,1,HYUNDAI MOTOR INDIA LTD,NSE:HYUNDAI-EQ,0,101000000025844,1984.3,1623.55,10,HYUNDAI MOTOR INDIA LTD,HYUNDAI MOTOR INDIA LTD,25844,-1.0,1,101000000025844,INR,HYUNDAI,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE0V6F01027,1,55252,0.0,,
2024-11-12,GS120625C,1.0,0.0,,10,GS,XX,0.0,0,GOI STRIPS C 120625,NSE:GS120625C-GS,6,10100000004149,85.39,77.26,10,GOI STRIPS C 120625,GOI STRIPS C 120625,4149,-1.0,100,10100000004149,INR,GS120625C,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN000625C045,1,184794,0.0,,
2024-11-12,708UP31,1.0,0.0,,10,SG,XX,0.0,0,SDL UP 7.08% 2031,NSE:708UP31-SG,5,10100000002264,105.0,95.0,10,SDL UP 7.08% 2031,SDL UP 7.08% 2031,2264,-1.0,100,10100000002264,INR,708UP31,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3320200295,1,999999,0.0,,
2024-11-12,KRYSTAL,1.0,668.8,,10,EQ,XX,0.0,0,KRYSTAL INTEGRATED SER L,NSE:KRYSTAL-EQ,0,101000000023175,802.55,535.05,10,KRYSTAL INTEGRATED SER L,KRYSTAL INTEGRATED SER L,23175,-1.0,1,101000000023175,INR,KRYSTAL,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE0QN801017,1,149513,0.0,,
2024-11-12,799TN42,1.0,0.0,,10,SG,XX,0.0,0,SDL TN 7.99% 2042,NSE:799TN42-SG,5,10100000009834,105.0,95.0,10,SDL TN 7.99% 2042,SDL TN 7.99% 2042,9834,-1.0,100,10100000009834,INR,799TN42,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3120220022,1,999999,0.0,,
2024-11-12,768TN30,1.0,0.0,,10,SG,XX,0.0,0,SDL TN 7.68% 2030,NSE:768TN30-SG,5,101000000019614,105.0,95.0,10,SDL TN 7.68% 2030,SDL TN 7.68% 2030,19614,-1.0,100,101000000019614,INR,768TN30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3120230278,1,999999,0.0,,
2024-11-12,SAHANA,1.0,1342.1,,10,SM,XX,0.0,0,SAHANA SYSTEM LIMITED,NSE:SAHANA-SM,0,101000000016711,1610.5,1073.7,10,SAHANA SYSTEM LIMITED,SAHANA SYSTEM LIMITED,16711,-1.0,125,101000000016711,INR,SAHANA,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE0LEX01011,1,74508,0.0,,
2024-11-12,DGCONTENT,1.0,47.36,,10,BE,XX,0.0,0,DIGICONTENT LIMITED,NSE:DGCONTENT-BE,0,101000000010358,48.3,46.41,10,DIGICONTENT LIMITED,DIGICONTENT LIMITED,10358,-1.0,1,101000000010358,INR,DGCONTENT,,0915-1530|1815-1915:,ESM - II & Loss making for last 8 quarters,2.0,0.01,NSE,,INE03JI01017,1,1902717,0.0,Gross settlement (Trade for Trade),
2024-11-12,765HR30,1.0,0.0,,10,SG,XX,0.0,0,SDL HR 7.65% 2030,NSE:765HR30-SG,5,101000000013957,105.0,95.0,10,SDL HR 7.65% 2030,SDL HR 7.65% 2030,13957,-1.0,100,101000000013957,INR,765HR30,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1620220393,1,999999,0.0,,
2024-11-12,AGARWALFT,1.0,80.0,,10,SM,XX,0.0,0,AGARWAL FLOAT GLASS I LTD,NSE:AGARWALFT-SM,0,101000000014263,84.0,76.0,10,AGARWAL FLOAT GLASS I LTD,AGARWAL FLOAT GLASS I LTD,14263,-1.0,1500,101000000014263,INR,AGARWALFT,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE0MLA01012,1,236862,0.0,,
2024-11-12,JUBLPHARMA,1.0,1190.3,,10,EQ,XX,1.0,1,JUBILANT PHARMOVA LTD,NSE:JUBLPHARMA-EQ,0,10100000003637,1428.35,952.25,10,JUBILANT PHARMOVA LTD,JUBILANT PHARMOVA LTD,3637,-1.0,1,10100000003637,INR,JUBLPHARMA,,0915-1530|1815-1915:,LTASM - I,1.0,0.05,NSE,,INE700A01033,1,83941,0.0,,
2024-11-12,736WB41,1.0,0.0,,10,SG,XX,0.0,0,SDL WB 7.36% 2041,NSE:736WB41-SG,5,101000000017461,105.0,95.0,10,SDL WB 7.36% 2041,SDL WB 7.36% 2041,17461,-1.0,100,101000000017461,INR,736WB41,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3420230044,1,999899,0.0,,
2024-11-12,CENTEXT,1.0,22.52,,10,BE,XX,0.0,0,CENTURY EXTRUSIONS LTD,NSE:CENTEXT-BE,0,101000000011512,23.64,21.39,10,CENTURY EXTRUSIONS LTD,CENTURY EXTRUSIONS LTD,11512,-1.0,1,101000000011512,INR,CENTEXT,,0915-1530|1815-1915:,ESM - I,1.0,0.01,NSE,,INE281A01026,1,2615999,0.0,Gross settlement (Trade for Trade),
2024-11-12,768SIDBI27,1.0,0.0,,10,N3,XX,0.0,0,SIDBI 7.68% 2027 SR IX,NSE:768SIDBI27-N3,2,101000000023252,120000.0,80000.0,10,SIDBI 7.68% 2027 SR IX,SIDBI 7.68% 2027 SR IX,23252,-1.0,1,101000000023252,INR,768SIDBI27,,0915-1530|1815-1915:,,100000.0,0.01,NSE,,INE556F08KP4,1,999,0.0,,
2024-11-12,ADANIPOWER,1.0,557.95,,10,EQ,XX,2.7,1,ADANI POWER LTD,NSE:ADANIPOWER-EQ,0,101000000017388,669.5,446.4,10,ADANI POWER LTD,ADANI POWER LTD,17388,-1.0,1,101000000017388,INR,ADANIPOWER,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE814H01011,1,177419,0.0,,
2024-11-12,RSSOFTWARE,1.0,230.28,,10,BE,XX,0.0,0,R. S. SOFTWARE (INDIA) LI,NSE:RSSOFTWARE-BE,0,10100000008426,241.79,218.76,10,R. S. SOFTWARE (INDIA) LI,R. S. SOFTWARE (INDIA) LI,8426,-1.0,1,10100000008426,INR,RSSOFTWARE,,0915-1530|1815-1915:,ESM - I,5.0,0.01,NSE,,INE165B01029,1,434239,0.0,Gross settlement (Trade for Trade),
2024-11-12,UDS,1.0,410.25,,10,EQ,XX,3.0,1,UPDATER SERVICES LIMITED,NSE:UDS-EQ,0,101000000019113,492.3,328.2,10,UPDATER SERVICES LIMITED,UPDATER SERVICES LIMITED,19113,-1.0,1,101000000019113,INR,UDS,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE851I01011,1,243692,0.0,,
2024-11-12,CAGL25A,1.0,1200.0,,10,N4,XX,0.0,0,SEC RE NCD SR. IV,NSE:CAGL25A-N4,2,101000000012456,1440.0,960.0,10,SEC RE NCD SR. IV,SEC RE NCD SR. IV,12456,-1.0,1,101000000012456,INR,CAGL25A,,0915-1530|1815-1915:,,1000.0,0.01,NSE,,INE741K07488,1,4378,0.0,,
2024-11-12,GSMFOILS,1.0,92.25,,10,ST,XX,0.0,0,GSM FOILS LIMITED,NSE:GSMFOILS-ST,0,101000000023891,94.05,90.4,10,GSM FOILS LIMITED,GSM FOILS LIMITED,23891,-1.0,2000,101000000023891,INR,GSMFOILS,,0915-1530|1815-1915:,ESM - II,10.0,0.05,NSE,,INE0SQY01018,1,418940,0.0,Gross settlement (Trade for Trade),
2024-11-12,AXITA,1.0,14.11,,10,EQ,XX,0.0,0,AXITA COTTON LIMITED,NSE:AXITA-EQ,0,10100000009902,16.93,11.28,10,AXITA COTTON LIMITED,AXITA COTTON LIMITED,9902,-1.0,1,10100000009902,INR,AXITA,,0915-1530|1815-1915:,,1.0,0.01,NSE,,INE02EZ01022,1,7086838,0.0,,
2024-11-12,842GIL27,1.0,0.0,,10,N0,XX,0.0,0,GIL 8.42% 2027 SR 01,NSE:842GIL27-N0,2,101000000024253,120000.0,80000.0,10,GIL 8.42% 2027 SR 01,GIL 8.42% 2027 SR 01,24253,-1.0,1,101000000024253,INR,842GIL27,,0915-1530|1815-1915:,,100000.0,0.01,NSE,,INE233A08139,1,999,0.0,,
2024-11-12,709RJ32,1.0,0.0,,10,SG,XX,0.0,0,SDL RJ 7.09% 2032,NSE:709RJ32-SG,5,10100000008191,105.0,95.0,10,SDL RJ 7.09% 2032,SDL RJ 7.09% 2032,8191,-1.0,100,10100000008191,INR,709RJ32,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2920210498,1,999999,0.0,,
2024-11-12,732HR33,1.0,0.0,,10,SG,XX,0.0,0,SDL HR 7.32% 2033,NSE:732HR33-SG,5,101000000016648,105.0,95.0,10,SDL HR 7.32% 2033,SDL HR 7.32% 2033,16648,-1.0,100,101000000016648,INR,732HR33,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1620230087,1,999999,0.0,,
2024-11-12,IOB,1.0,51.48,,10,EQ,XX,2.6,1,INDIAN OVERSEAS BANK,NSE:IOB-EQ,0,10100000009348,61.77,41.18,10,INDIAN OVERSEAS BANK,INDIAN OVERSEAS BANK,9348,-1.0,1,10100000009348,INR,IOB,,0915-1530|1815-1915:,,10.0,0.01,NSE,,INE565A01014,1,1928046,0.0,,
2018-12-26,NIFTYMID50,1.0,15341.4,,10,XX,XX,0.0,0,NIFTYMID50,NSE:NIFTYMIDCAP50-INDEX,10,101000000026014,0.0,0.0,10,INDEX,INDEX,26014,-1.0,0,101000000026014,INR,NIFTYMID50,,0915-1530|1815-1915:,,0.0,0.05,NSE,,,1,,0.0,,
2024-11-12,792AP42A,1.0,0.0,,10,SG,XX,0.0,0,SDL AP 7.92% 2042,NSE:792AP42A-SG,5,101000000010257,105.0,95.0,10,SDL AP 7.92% 2042,SDL AP 7.92% 2042,10257,-1.0,100,101000000010257,INR,792AP42A,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1020220308,1,999999,0.0,,
2024-11-12,KHANDSE,1.0,29.4,,10,EQ,XX,0.0,0,KHANDWALA SECURITIES LTD,NSE:KHANDSE-EQ,0,10100000009641,35.28,23.52,10,KHANDWALA SECURITIES LTD,KHANDWALA SECURITIES LTD,9641,-1.0,1,10100000009641,INR,KHANDSE,,0915-1530|1815-1915:,,10.0,0.01,NSE,,INE060B01014,1,498799,0.0,,
2024-11-12,683KA31,1.0,0.0,,10,SG,XX,0.0,0,SDL KA 6.83% 2031,NSE:683KA31-SG,5,10100000006988,105.0,95.0,10,SDL KA 6.83% 2031,SDL KA 6.83% 2031,6988,-1.0,100,10100000006988,INR,683KA31,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1920210128,1,999999,0.0,,
2024-11-12,EIHAHOTELS,1.0,376.35,,10,EQ,XX,0.0,0,EIH ASSOCIATED HOTELS LTD,NSE:EIHAHOTELS-EQ,0,101000000015399,451.6,301.1,10,EIH ASSOCIATED HOTELS LTD,EIH ASSOCIATED HOTELS LTD,15399,-1.0,1,101000000015399,INR,EIHAHOTELS,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE276C01014,1,265682,0.0,,
2024-11-12,64KA30A,1.0,0.0,,10,SG,XX,0.0,0,SDL KA 6.4% 2030,NSE:64KA30A-SG,5,101000000022452,105.0,95.0,10,SDL KA 6.4% 2030,SDL KA 6.4% 2030,22452,-1.0,100,101000000022452,INR,64KA30A,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1920200194,1,999999,0.0,,
2024-11-12,JCHAC,1.0,1901.9,,10,EQ,XX,2.6,1,JOHNSON CONTROLS HITACHI,NSE:JCHAC-EQ,0,10100000004491,2282.25,1521.55,10,JOHNSON CONTROLS HITACHI,JOHNSON CONTROLS HITACHI,4491,-1.0,1,10100000004491,INR,JCHAC,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE782A01015,1,52559,0.0,,
2024-11-12,624MH26,1.0,0.0,,10,SG,XX,0.0,0,SDL MH 6.24% 2026,NSE:624MH26-SG,5,10100000005330,105.0,95.0,10,SDL MH 6.24% 2026,SDL MH 6.24% 2026,5330,-1.0,100,10100000005330,INR,624MH26,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2220210214,1,999999,0.0,,
2024-11-12,SUNPHARMA,1.0,1800.85,,10,EQ,XX,3.7,1,SUN PHARMACEUTICAL IND L,NSE:SUNPHARMA-EQ,0,10100000003351,1980.9,1620.8,10,SUN PHARMACEUTICAL IND L,SUN PHARMACEUTICAL IND L,3351,-1.0,1,10100000003351,INR,SUNPHARMA,,0915-1530|1815-1915:,,1.0,0.05,NSE,,INE044A01036,1,55184,0.0,,
2024-11-12,80650SFL26,1.0,0.0,,10,N1,XX,0.0,0,SFL 8.0650% 2026 SR Y1,NSE:80650SFL26-N1,2,101000000023834,120000.0,80000.0,10,SFL 8.0650% 2026 SR Y1,SFL 8.0650% 2026 SR Y1,23834,-1.0,1,101000000023834,INR,80650SFL26,,0915-1530|1815-1915:,,100000.0,0.01,NSE,,INE660A07RS6,1,999,0.0,,
2024-11-12,VASWANI,1.0,50.33,,10,BE,XX,0.0,0,VASWANI IND LTD,NSE:VASWANI-BE,0,101000000025344,52.84,47.81,10,VASWANI IND LTD,VASWANI IND LTD,25344,-1.0,1,101000000025344,INR,VASWANI,,0915-1530|1815-1915:,ESM - I,10.0,0.01,NSE,,INE590L01019,1,980999,0.0,Gross settlement (Trade for Trade),
2024-11-12,SAPPHIRE,1.0,316.05,,10,EQ,XX,3.3,1,SAPPHIRE FOODS INDIA LTD,NSE:SAPPHIRE-EQ,0,10100000006718,379.25,252.85,10,SAPPHIRE FOODS INDIA LTD,SAPPHIRE FOODS INDIA LTD,6718,-1.0,1,10100000006718,INR,SAPPHIRE,,0915-1530|1815-1915:,,2.0,0.05,NSE,,INE806T01020,1,316306,0.0,,
2024-11-12,743PN48A,1.0,0.0,,10,SG,XX,0.0,0,SDL PN 7.43% 2048,NSE:743PN48A-SG,5,101000000017841,105.0,95.0,10,SDL PN 7.43% 2048,SDL PN 7.43% 2048,17841,-1.0,100,101000000017841,INR,743PN48A,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2820230091,1,999974,0.0,,
2024-11-12,629HP26,1.0,0.0,,10,SG,XX,0.0,0,SDL HP 6.29% 2026,NSE:629HP26-SG,5,101000000021140,106.4,96.27,10,SDL HP 6.29% 2026,SDL HP 6.29% 2026,21140,-1.0,100,101000000021140,INR,629HP26,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1720190157,1,986765,0.0,,
2024-11-12,SILVERTUC,1.0,722.65,,10,EQ,XX,0.0,0,SILVER TOUCH TECHNO LTD,NSE:SILVERTUC-EQ,0,10100000009422,867.15,578.15,10,SILVER TOUCH TECHNO LTD,SILVER TOUCH TECHNO LTD,9422,-1.0,1,10100000009422,INR,SILVERTUC,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE625X01018,1,138375,0.0,,
2024-11-12,704WB35,1.0,0.0,,10,SG,XX,0.0,0,SDL WB 7.04% 2035,NSE:704WB35-SG,5,1010000000315,105.0,95.0,10,SDL WB 7.04% 2035,SDL WB 7.04% 2035,315,-1.0,100,1010000000315,INR,704WB35,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3420200112,1,999999,0.0,,
2024-11-12,719TN42,1.0,102.72,,10,SG,XX,0.0,0,SDL TN 7.19% 2042,NSE:719TN42-SG,5,10100000008337,107.85,97.58,10,SDL TN 7.19% 2042,SDL TN 7.19% 2042,8337,-1.0,100,10100000008337,INR,719TN42,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3120210387,1,973499,0.0,,
2024-11-12,716AP47,1.0,0.0,,10,SG,XX,0.0,0,SDL AP 7.16% 2047,NSE:716AP47-SG,5,101000000025966,105.0,95.0,10,SDL AP 7.16% 2047,SDL AP 7.16% 2047,25966,-1.0,100,101000000025966,INR,716AP47,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1020240579,1,999999,0.0,,
2024-11-12,HONAUT,1.0,43231.6,,10,EQ,XX,3.4,1,HONEYWELL AUTOMATION IND,NSE:HONAUT-EQ,0,10100000003417,51877.9,34585.2,10,HONEYWELL AUTOMATION IND,HONEYWELL AUTOMATION IND,3417,-1.0,1,10100000003417,INR,HONAUT,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE671A01010,1,2307,0.0,,
2024-11-12,ACSAL,1.0,99.8,,10,ST,XX,0.0,0,ARVIND AND COMPANY,NSE:ACSAL-ST,0,101000000019587,101.75,97.8,10,ARVIND AND COMPANY,ARVIND AND COMPANY,19587,-1.0,1500,101000000019587,INR,ACSAL,,0915-1530|1815-1915:,ESM - II,10.0,0.05,NSE,,INE0P4T01013,1,396906,0.0,Gross settlement (Trade for Trade),
2024-11-12,741PN34A,1.0,0.0,,10,SG,XX,0.0,0,SDL PN 7.41% 2034,NSE:741PN34A-SG,5,101000000024057,105.0,95.0,10,SDL PN 7.41% 2034,SDL PN 7.41% 2034,24057,-1.0,100,101000000024057,INR,741PN34A,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2820240124,1,999899,0.0,,
2024-11-12,69AP32,1.0,0.0,,10,SG,XX,0.0,0,SDL AP 6.9% 2032,NSE:69AP32-SG,5,10100000002081,105.0,95.0,10,SDL AP 6.9% 2032,SDL AP 6.9% 2032,2081,-1.0,100,10100000002081,INR,69AP32,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN1020200557,1,999983,0.0,,
2024-11-12,COSMOFIRST,1.0,763.3,,10,EQ,XX,0.0,0,COSMO FIRST LIMITED,NSE:COSMOFIRST-EQ,0,1010000000742,915.95,610.65,10,COSMO FIRST LIMITED,COSMO FIRST LIMITED,742,-1.0,1,1010000000742,INR,COSMOFIRST,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE757A01017,1,130986,0.0,,
2024-11-12,SFMP64DR,1.0,0.0,,10,MF,XX,0.0,0,SBIAMC - SFMP64DR,NSE:SFMP64DR-MF,8,101000000010880,11.0,9.0,10,SBIAMC - SFMP64DR,SBIAMC - SFMP64DR,10880,-1.0,1,101000000010880,INR,SFMP64DR,,0915-1530|1815-1915:,,10.0,0.01,NSE,,INF200KA16N7,1,2257,0.0,,
2024-11-12,658MP35,1.0,0.0,,10,SG,XX,0.0,0,SDL MP 6.58% 2035,NSE:658MP35-SG,5,101000000021948,106.23,96.12,10,SDL MP 6.58% 2035,SDL MP 6.58% 2035,21948,-1.0,100,101000000021948,INR,658MP35,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2120200117,1,988299,0.0,,
2024-11-12,771WB43,1.0,100.0,,10,SG,XX,0.0,0,SDL WB 7.71% 2043,NSE:771WB43-SG,5,101000000020363,105.0,95.0,10,SDL WB 7.71% 2043,SDL WB 7.71% 2043,20363,-1.0,100,101000000020363,INR,771WB43,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN3420230143,1,999999,0.0,,
2024-11-12,BASILIC,1.0,371.15,,10,SM,XX,0.0,0,BASILIC FLY STUDIO LTD,NSE:BASILIC-SM,0,101000000018442,389.7,352.6,10,BASILIC FLY STUDIO LTD,BASILIC FLY STUDIO LTD,18442,-1.0,300,101000000018442,INR,BASILIC,,0915-1530|1815-1915:,,10.0,0.05,NSE,,INE0OCC01013,1,269421,0.0,,
2024-11-12,788RJ32,1.0,0.0,,10,SG,XX,0.0,0,SDL RJ 7.88% 2032,NSE:788RJ32-SG,5,101000000022065,117.22,106.05,10,SDL RJ 7.88% 2032,SDL RJ 7.88% 2032,22065,-1.0,100,101000000022065,INR,788RJ32,,0915-1530|1815-1915:,,100.0,0.01,NSE,,IN2920190484,1,895699,0.0,,
2024-11-12,765NBFID38,1.0,0.0,,10,N0,XX,0.0,0,NABFID 7.65% 2038 SR 1,NSE:765NBFID38-N0,2,101000000020841,120000.0,80000.0,10,NABFID 7.65% 2038 SR 1,NABFID 7.65% 2038 SR 1,20841,-1.0,1,101000000020841,INR,765NBFID38,,0915-1530|1815-1915:,,100000.0,0.01,NSE,,INE0KUG08027,1,999,0.0,,
